"Product Name";"Brand Name";"Price";"Rating";"Reviews";"Review Votes"
"Apple iPhone 4 32GB (Black) - AT&T";"Apple";99.99;5;"What't difference between iphone 3gs and 4g?1. 4g has 512 mb RAM while 3gs has 256.2. 4g has new WiFi features , it's n generation while 3gs has older g generation.3. 4g has 1 GHz Cortex-A8 CPU while 3gs has only 600 MHz Cortex-A8.4. 4g has 5 MP camera with flash light and front camera while 3gs has only back camera 3,15 MP .5. Dimensions : 4g has 115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in) while 3g has 115.5 x 62.1 x 12.3 mm (4.55 x 2.44 x 0.48 in) as you see 3gs is thicker and wider .6. Battery life:4g Stand-by Up to 300 h (2G) / Up to 300 h (3G)Talk time Up to 14 h (2G) / Up to 7 h (3G)Music play Up to 40 h3g Stand-by Up to 300 hTalk time Up to 12 h (2G) / Up to 5 h (3G)Music play Up to 30 hI think this is the main differences , of course there are some other differences too .I think it's best because you can change cracked screen cheaply and not only screen but back and other parts too.";0
"Apple iPhone 4 32GB (Black) - AT&T";"Apple";99.99;2;"Fast shipping the item scratch a lot honme button not working wel a camera is not clear need change len";0
"Apple iPhone 4 32GB (Black) - AT&T";"Apple";99.99;2;"Not very good reception to phone and doesn't keep charge well. But in great condition exterior wize.";0
"Apple iPhone 4 32GB (Black) - Verizon";"Apple";69.98;4;"It has been a great phone. Can't complain at all. I felt it was a good price also. Came with all the newer updates.";0
"Apple iPhone 4 32GB (Black) - Verizon";"Apple";69.98;5;"great item thanks";0
"Apple iPhone 4 32GB (Black) - Verizon";"Apple";69.98;5;"The iPhone was new and in the box as described. I received it quickly and in good condition. Well satisified.";0
"Apple iPhone 4 32GB (Black) - Verizon";"Apple";69.98;5;"downgraded from v 5 & very happy... needs to last until my contract comes do. May not trade it in.";0
"Apple iPhone 4 32GB (Black) - Verizon";"Apple";69.98;5;"for the great price it worked and there was no damage when I received it but I already lost it never fails when I buy a apple product.";
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;1;"I hate the iPhone I purchased and am now searching to replace it. I will never buy another iPhone.";0
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;1;"I want my money back!! What a disappoint :( never expected this to happen to me ;(";0
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;4;"Excellent service and product.";0
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;1;"Battery was dead within a month.";0
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;1;"I purchased and iPhone 4 32gb from 360Mobile Solutions received the Phone May 2, 2013 and the phone's speaker and microphone did not work and I excused it at first because I needed a phone but on May 20, 2013 the phone went black and completely stopped working. smh. I don't like the fact that 360 did not have away from me to contact them to get their help in solving this problem. I persolly thank Amazon for stepping up and helping me out with a total refund. I write this in hope's the 360 Mobile Solutions step their game up to because that was UCCEPTABLE!";6
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;5;"I was worried about purchasing this phone due to the other reviews I read, however it came brand new as promised. Everything works well except for the speaker phone. I don't ever really use it so its not a huge deal.";3
"Apple iPhone 4 32GB (White) - Verizon";"Apple";115.0;4;"Love it and was so worth the price! I try amazon for everything for purchase now! Especially because I had no idea the gigs were worth more! Lol";1
"Apple iPhone 4 8GB Unlocked- Black";;179.99;5;"Five star";0
"Apple iPhone 4 8GB Unlocked- Black";;179.99;5;"Great!";0
"Apple iPhone 4 8GB Unlocked- Black";;179.99;1;"Phone4My I-phone4 arrived as promised. The package said: Can not be returned when opened. Based on my experience with many Apple products during the last 20+ years, I opened it.After installing the SIM card it showed a high sigl atthe T-Mobil store.At home the sigl was 4dots at turn on. After dialing a number, the sigl dropped to one dot,after a few seconds to surging, and filly to no sigl. This process is very repeatable. The Apple store recommended a new SIM card. Same result:worked in the store, not outside. Back to the Apple store. They reinstalledand up grated the whole program. NO CHANGE!!!According to the local Apple store, the phone was first sold in 2011. Not exactly a new phone.I now know where not to buy cell phones.How do I know what's in the box. The Apple store will turn it on for me andreplace it right there, if it doesn't work.I just kissed $245.50 good by.All your other products were great and I will continue to be your customer.Peter Simeth";3
"Apple iPhone 4 8GB Unlocked- Black";;179.99;5;"Very good";0
"Apple iPhone 4 8GB, Unlocked (Black)";;122.0;5;"Excelent!";0
"Apple iPhone 4 8GB, White, for Straight Talk, No Contract";"Apple";72.99;1;"I received the phone and it wasn't straighttalk. I had to sit on the phone with straighttalk for an hour to pay a network fee of 6.99. Now. Two hours later. I am still sitting here waiting for it to be activated. And when I call the number it tell me it's uble to do it. I am severely irritated with this product n";3
"Apple iPhone 4 8GB, White, for Straight Talk, No Contract";"Apple";72.99;3;"Happy with the phone";0
"Apple iPhone 4 A1332 32GB Black (GSM Unlocked)";"Apple";75.0;1;"Obviously it's not a NEW phone. There are scratches on the screen. After 1 day, the battery still can not be 100% charged. I returned the phone.";5
"Apple iPhone 4 A1332 32GB Black (GSM Unlocked)";"Apple";75.0;5;"AWESOME phone! Absolutely love it. Came to me brand new in mint condition. Too expensive, but I had to indulge.";1
"Apple iPhone 4 A1332 32GB Black (GSM Unlocked)";"Apple";75.0;3;"The phone itself is in good condition and works well. It does, however, have 3 small scratches on the screen that are highly visible. They did not emphasize this in the description. They also said they'd send a USB charger, which they did, but it is old, gross, and the inside wires are exposed and taped together. Totally ucceptable. I bought another iPhone 4 from a different seller and it was exactly as it was described. Needless to say, I was very happy with the other seller. Maybe this seller can learn to do more honest business like them.";0
"Apple iPhone 4 A1332 32GB Black (GSM Unlocked)";"Apple";75.0;1;"The phone screen broke and took it to a repair shop. There I was told that the screen had been replaced before.I bought the phone for new and got a used one.Avoid Cali Wholesale";0
"Apple iPhone 4 A1332 32GB White (GSM Unlocked)";"Apple";138.97;5;"Excelente producto, a pesar de ser usado, esta en muy bues condiciones tanto estéticamente como funciolmente. El teléfono es desbloqueado para todo el mundo.!!";0
"Apple iPhone 4 A1332 32GB White (GSM Unlocked)";"Apple";138.97;5;"Item as advertised delivered promptly and securely... 5 stars!!!";
"Apple iPhone 4 Black Smartphone 32GB (AT&T)";;135.0;5;"It's good.";0
"Apple iPhone 4 Black Smartphone 32GB (AT&T)";;135.0;1;"I purchased this product for my sister who lives abroad. However it turned out to be a big mistake as it turns out that the product is 'locked' by ATT. Can you tell from this page that the product is locked by ATT? Am I missing something here? I called WorldWide Distributors to complain and the salesperson kindly told me that it should say 'unlocked' in the header and otherwise we should assume it is locked!!! What kind of a stupid explation is this? I think the header should scream that it is ATT locked!! My sister is oversees stuck with this locked iphone4. Any suggestions?";31
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;5;"Nice replacement phone for my son.";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;5;"It came with its origil packaging earphones charger.Great condition no scratches no dents and works perfect!I love it!";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;1;"The phone is locked. I can not use it.worse buy.I regret that I bought the phone I can not use it";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;4;"It was exactly the model I wanted. But It was my mistake when I did not realize that it was not 'unlocked' and my son could not use it where he is now living. The 'Sprint' company does not work in the area he lives. So I returned the Iphone just for that issue. But delivery time, return was also ok. Sorry for my mistake.";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;4;"The power cord was a little damaged, however, it was shipped right away and the phone condition was accurately advertised. There were no problems with getting Sprint to activate the phone for me. Overall, very pleased. I was reluctant as this was my first used phone purchase but relieved that everything turned out well.";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;3;"The description of the phone said it was new but the box was open and the charger was used.. The phone it self looked new and it word greate!! Can complain over all..";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;2;"The iPhone was represented as used, which it was. The description did not mention the Otter commuter box which came with the iPhone, which was a nice surprise. However, the iPhone has been less reliable than my previous new phone was, although how I use the phone has not changed. I noticed the first day that the battery runs down faster, and is sometimes depleted before the day is over. A new twist is that now I cannot put some calls through. When I enter a phone number to place a phone call, the screen indicates the call is connected because the seconds are incrementing. However, I don't hear a ring or hear the receiving party. This is inconvenient for a phone. I wonder what feature will have reduced functiolity next. I expected that a phone, although used, would be more reliable and that its deficits would have been clearly described in the offering information. Even on Amazon, with a highly ranked seller, buyer beware.";0
"Apple iPhone 4S 16GB (Black) - Locked to Sprint";"Apple";53.0;5;"I've had to replace my cell phone twice in the last month. Don't ask. Suffice it to say it involved a toilet and a bad fall. This phone arrived in perfect condition and I was able to transfer my number, data, etc. via Sprint online. Thank you!";0
